"","Artist","Title","ChordProg","WeekID","Week.Position","Instance","Previous.Week.Position","Peak.Position","Weeks.on.Chart","Genre","Followers","NumAlbums","Gender","Group.Solo"
"2130","CELINE DION","MY HEART WILL GO ON","vi.V.IV.V","7/11/1998",53,1,51,1,20,NA,2903347,30,"F","Solo"
"2131","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","2/5/2000",9,1,8,8,13,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2132","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","4/29/2000",26,1,16,6,25,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2133","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","11/20/1999",68,1,74,68,2,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2134","CELINE DION","MY HEART WILL GO ON","vi.V.IV.V","6/13/1998",36,1,36,1,16,NA,2903347,30,"F","Solo"
"2135","CELINE DION","MY HEART WILL GO ON","vi.V.IV.V","6/6/1998",36,1,33,1,15,NA,2903347,30,"F","Solo"
"2136","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","5/13/2000",35,1,31,6,27,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2137","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","12/4/1999",49,1,65,49,4,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2138","CELINE DION","MY HEART WILL GO ON","vi.V.IV.V","3/7/1998",1,1,1,1,2,NA,2903347,30,"F","Solo"
"2139","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","3/25/2000",7,1,7,6,20,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2140","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","2/26/2000",11,1,11,8,16,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2141","CELINE DION","THAT'S THE WAY IT IS","I.IV.vi.V","2/19/2000",11,1,10,8,15,"Pop,Adult Contemporary",2903347,30,"F","Solo"
"2142","CELINE DION","MY HEART WILL GO ON","vi.V.IV.V","5/30/1998",33,1,24,1,14,NA,2903347,30,"F","Solo"
"2143","CHANCE THOMAS","SILENT HOPE","I.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2144","CHARLES JENKINS","AWESOME","I.V.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2145","CHARLES-VALENTIN ALKAN","LE FESTIN D'ESOPE","I.V7-IV.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2146","CHARLI XCX","BOOM CLAP","I.vi.IV.V","10/4/2014",8,1,10,8,16,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2147","CHARLI XCX","BOOM CLAP","I.vi.IV.V","11/15/2014",36,1,24,8,22,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2148","CHARLI XCX","BOOM CLAP","I.vi.IV.V","10/25/2014",17,1,16,8,19,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2149","CHARLI XCX","BOOM CLAP","I.vi.IV.V","7/19/2014",20,1,25,20,5,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2150","CHARLI XCX","BOOM CLAP","I.vi.IV.V","9/27/2014",10,1,11,10,15,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2151","CHARLI XCX","BOOM CLAP","I.vi.IV.V","10/11/2014",11,1,8,8,17,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2152","CHARLI XCX","BOOM CLAP","I.vi.IV.V","6/28/2014",29,1,62,29,2,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2153","CHARLI XCX","BOOM CLAP","I.vi.IV.V","8/16/2014",11,1,13,11,9,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2154","CHARLI XCX","BOOM CLAP","I.vi.IV.V","7/12/2014",25,1,31,25,4,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2155","CHARLI XCX","BOOM CLAP","I.vi.IV.V","11/22/2014",37,1,36,8,23,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2156","CHARLI XCX","BOOM CLAP","I.vi.IV.V","9/13/2014",10,1,12,10,13,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2157","CHARLI XCX","BOOM CLAP","I.vi.IV.V","12/6/2014",49,1,47,8,25,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2158","CHARLI XCX","BOOM CLAP","I.vi.IV.V","7/26/2014",16,1,20,16,6,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2159","CHARLI XCX","BOOM CLAP","I.vi.IV.V","11/1/2014",21,1,17,8,20,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2160","CHARLI XCX","BOOM CLAP","I.vi.IV.V","11/8/2014",24,1,21,8,21,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2161","CHARLI XCX","BOOM CLAP","I.vi.IV.V","9/6/2014",12,1,11,10,12,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2162","CHARLI XCX","BOOM CLAP","I.vi.IV.V","8/2/2014",14,1,16,14,7,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2163","CHARLI XCX","BOOM CLAP","I.vi.IV.V","7/5/2014",31,1,29,29,3,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2164","CHARLI XCX","BOOM CLAP","I.vi.IV.V","9/20/2014",11,1,10,10,14,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2165","CHARLI XCX","BOOM CLAP","I.vi.IV.V","8/30/2014",11,1,10,10,11,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2166","CHARLI XCX","BOOM CLAP","I.vi.IV.V","8/23/2014",10,1,11,10,10,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2167","CHARLI XCX","BOOM CLAP","I.vi.IV.V","6/21/2014",62,1,NA,62,1,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2168","CHARLI XCX","BOOM CLAP","I.vi.IV.V","11/29/2014",47,1,37,8,24,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2169","CHARLI XCX","BOOM CLAP","I.vi.IV.V","8/9/2014",13,1,14,13,8,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2170","CHARLI XCX","BOOM CLAP","I.vi.IV.V","10/18/2014",16,1,11,8,18,"Electro-Pop,Soundtrack,Screen,UK,Pop",NA,NA,NA,NA
"2171","CHEAT CODES AND DANTE KLEIN","LET ME HOLD YOU - TURN ME ON","V.vii-vi.vi",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2172","CHEF BOYARDEE","ROLLING CAN","I.V6.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2173","CHELSEA WARD","THAT'S FALLING IN LOVE","I.V.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2174","CHER","HALF BREED","vi.vi42.IV",NA,101,NA,NA,101,0,NA,1270389,24,"F","Solo"
"2175","CHER LLOYD FEAT BECKY G","OATH","I.IV.vi.V","1/12/2013",73,2,NA,73,2,NA,NA,NA,NA,NA
"2176","CHER LLOYD FEAT BECKY G","OATH","I.IV.vi.V","12/15/2012",99,1,NA,99,1,NA,NA,NA,NA,NA
"2177","CHERYL COLE","PARACHUTE","I.V.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2178","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","9/18/1982",1,1,1,1,16,NA,NA,NA,NA,NA
"2179","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","10/2/1982",3,1,3,1,18,NA,NA,NA,NA,NA
"2180","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","11/6/1982",84,1,51,1,23,NA,NA,NA,NA,NA
"2181","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","11/13/1982",100,1,84,1,24,NA,NA,NA,NA,NA
"2182","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","6/5/1982",75,1,NA,75,1,NA,NA,NA,NA,NA
"2183","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","6/12/1982",65,1,75,65,2,NA,NA,NA,NA,NA
"2184","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","6/19/1982",54,1,65,54,3,NA,NA,NA,NA,NA
"2185","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","6/26/1982",38,1,54,38,4,NA,NA,NA,NA,NA
"2186","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","7/3/1982",34,1,38,34,5,NA,NA,NA,NA,NA
"2187","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","7/10/1982",26,1,34,26,6,NA,NA,NA,NA,NA
"2188","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","7/17/1982",15,1,26,15,7,NA,NA,NA,NA,NA
"2189","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","7/24/1982",11,1,15,11,8,NA,NA,NA,NA,NA
"2190","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","7/31/1982",6,1,11,6,9,NA,NA,NA,NA,NA
"2191","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","8/7/1982",5,1,6,5,10,NA,NA,NA,NA,NA
"2192","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","8/14/1982",5,1,5,5,11,NA,NA,NA,NA,NA
"2193","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","8/21/1982",5,1,5,5,12,NA,NA,NA,NA,NA
"2194","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","8/28/1982",5,1,5,5,13,NA,NA,NA,NA,NA
"2195","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","9/4/1982",3,1,5,3,14,NA,NA,NA,NA,NA
"2196","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","9/11/1982",1,1,3,1,15,NA,NA,NA,NA,NA
"2197","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","9/25/1982",3,1,1,1,17,NA,NA,NA,NA,NA
"2198","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","10/9/1982",3,1,3,1,19,NA,NA,NA,NA,NA
"2199","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","10/16/1982",4,1,3,1,20,NA,NA,NA,NA,NA
"2200","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","10/23/1982",16,1,4,1,21,NA,NA,NA,NA,NA
"2201","CHICAGO","HARD TO SAY I'M SORRY","IV.ii.I64.V.I","10/30/1982",51,1,16,1,22,NA,NA,NA,NA,NA
"2202","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","12/8/1984",28,1,36,28,4,NA,NA,NA,NA,NA
"2203","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","4/13/1985",99,1,96,3,22,NA,NA,NA,NA,NA
"2204","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","2/2/1985",4,1,3,3,12,NA,NA,NA,NA,NA
"2205","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","2/9/1985",6,1,4,3,13,NA,NA,NA,NA,NA
"2206","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","2/16/1985",13,1,6,3,14,NA,NA,NA,NA,NA
"2207","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","1/5/1985",9,1,15,9,8,NA,NA,NA,NA,NA
"2208","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","12/29/1984",15,1,15,15,7,NA,NA,NA,NA,NA
"2209","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","12/22/1984",15,1,23,15,6,NA,NA,NA,NA,NA
"2210","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","1/12/1985",6,1,9,6,9,NA,NA,NA,NA,NA
"2211","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","12/1/1984",36,1,47,36,3,NA,NA,NA,NA,NA
"2212","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","12/15/1984",23,1,28,23,5,NA,NA,NA,NA,NA
"2213","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","3/2/1985",32,1,19,3,16,NA,NA,NA,NA,NA
"2214","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","3/30/1985",86,1,81,3,20,NA,NA,NA,NA,NA
"2215","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","1/19/1985",3,1,6,3,10,NA,NA,NA,NA,NA
"2216","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","1/26/1985",3,1,3,3,11,NA,NA,NA,NA,NA
"2217","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","3/23/1985",81,1,68,3,19,NA,NA,NA,NA,NA
"2218","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","4/6/1985",96,1,86,3,21,NA,NA,NA,NA,NA
"2219","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","11/24/1984",47,1,61,47,2,NA,NA,NA,NA,NA
"2220","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","11/17/1984",61,1,NA,61,1,NA,NA,NA,NA,NA
"2221","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","2/23/1985",19,1,13,3,15,NA,NA,NA,NA,NA
"2222","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","3/9/1985",51,1,32,3,17,NA,NA,NA,NA,NA
"2223","CHICAGO","YOU'RE THE INSPIRATION","IV.ii.I64.V.I","3/16/1985",68,1,51,3,18,NA,NA,NA,NA,NA
"2224","CHIDDY BANG","OPPOSITE OF ADULTS","I.V6.vi.V","1/15/2011",100,2,NA,100,2,"Rap",NA,NA,NA,NA
"2225","CHIDDY BANG","OPPOSITE OF ADULTS","I.V6.vi.V","7/31/2010",90,1,NA,90,1,"Rap",NA,NA,NA,NA
"2226","CHINO Y NACHO","EL POETA","I.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2227","CHIPZEL","COURTESY","I.V6.vi.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2228","CHRIS BROWN","WITH YOU","I.V.IV.V","4/5/2008",4,1,2,2,17,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2229","CHRIS BROWN","WITH YOU","I.V.IV.V","5/17/2008",16,1,10,2,23,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2230","CHRIS BROWN","WITH YOU","I.V.IV.V","2/2/2008",4,1,6,4,8,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2231","CHRIS BROWN","WITH YOU","I.V.IV.V","12/15/2007",72,1,NA,72,1,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2232","CHRIS BROWN","WITH YOU","I.V.IV.V","3/1/2008",2,1,2,2,12,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2233","CHRIS BROWN","WITH YOU","I.V.IV.V","1/26/2008",6,1,12,6,7,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2234","CHRIS BROWN","WITH YOU","I.V.IV.V","5/3/2008",9,1,8,2,21,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2235","CHRIS BROWN","WITH YOU","I.V.IV.V","6/14/2008",29,1,29,2,27,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2236","CHRIS BROWN","WITH YOU","I.V.IV.V","12/29/2007",25,1,40,25,3,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2237","CHRIS BROWN","WITH YOU","I.V.IV.V","3/8/2008",2,1,2,2,13,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2238","CHRIS BROWN","WITH YOU","I.V.IV.V","4/19/2008",8,1,8,2,19,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2239","CHRIS BROWN","WITH YOU","I.V.IV.V","3/22/2008",2,1,3,2,15,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2240","CHRIS BROWN","WITH YOU","I.V.IV.V","6/28/2008",50,1,35,2,29,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2241","CHRIS BROWN","WITH YOU","I.V.IV.V","1/5/2008",16,1,25,16,4,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2242","CHRIS BROWN","WITH YOU","I.V.IV.V","1/12/2008",18,1,16,16,5,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2243","CHRIS BROWN","WITH YOU","I.V.IV.V","6/21/2008",35,1,29,2,28,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2244","CHRIS BROWN","WITH YOU","I.V.IV.V","5/24/2008",18,1,16,2,24,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2245","CHRIS BROWN","WITH YOU","I.V.IV.V","3/15/2008",3,1,2,2,14,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2246","CHRIS BROWN","WITH YOU","I.V.IV.V","5/10/2008",10,1,9,2,22,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2247","CHRIS BROWN","WITH YOU","I.V.IV.V","2/16/2008",2,1,3,2,10,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2248","CHRIS BROWN","WITH YOU","I.V.IV.V","12/22/2007",40,1,72,40,2,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2249","CHRIS BROWN","WITH YOU","I.V.IV.V","1/19/2008",12,1,18,12,6,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2250","CHRIS BROWN","WITH YOU","I.V.IV.V","2/23/2008",2,1,2,2,11,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2251","CHRIS BROWN","WITH YOU","I.V.IV.V","2/9/2008",3,1,4,3,9,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2252","CHRIS BROWN","WITH YOU","I.V.IV.V","6/7/2008",29,1,17,2,26,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2253","CHRIS BROWN","WITH YOU","I.V.IV.V","4/26/2008",8,1,8,2,20,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2254","CHRIS BROWN","WITH YOU","I.V.IV.V","4/12/2008",8,1,4,2,18,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2255","CHRIS BROWN","WITH YOU","I.V.IV.V","3/29/2008",2,1,2,2,16,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2256","CHRIS BROWN","WITH YOU","I.V.IV.V","5/31/2008",17,1,18,2,25,"DMV,Pop,R&;B",9676862,6,"M","Solo"
"2257","CHRIS TOMLIN","OUR GOD","I.V.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"2258","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","12/25/2010",49,2,65,49,11,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2259","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","11/19/2011",59,1,95,59,3,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2260","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","4/2/2011",19,2,19,17,25,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2261","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","7/24/2010",58,1,63,58,2,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2262","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","1/29/2011",28,2,30,28,16,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2263","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","12/31/2011",60,1,62,43,9,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2264","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","4/30/2011",39,2,33,17,29,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2265","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","4/21/2012",46,1,40,31,25,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2266","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","11/12/2011",95,1,74,74,2,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2267","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","2/18/2012",38,1,51,38,16,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2268","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","2/19/2011",25,2,22,22,19,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2269","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","7/31/2010",34,1,58,34,3,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2270","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","2/4/2012",54,1,54,43,14,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2271","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","12/18/2010",65,2,65,62,10,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2272","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","11/5/2011",74,1,NA,74,1,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2273","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","1/14/2012",50,1,52,43,11,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2274","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","3/24/2012",34,1,36,31,21,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2275","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","4/14/2012",40,1,36,31,24,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2276","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","1/8/2011",43,2,46,43,13,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2277","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","1/7/2012",52,1,60,43,10,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2278","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","1/28/2012",54,1,52,43,13,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2279","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","12/11/2010",65,2,62,62,9,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2280","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","4/16/2011",25,2,21,17,27,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2281","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","2/25/2012",31,1,38,31,17,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2282","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","7/17/2010",63,1,NA,63,1,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2283","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","4/7/2012",36,1,35,31,23,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2284","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","11/20/2010",76,2,96,76,6,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2285","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","12/10/2011",50,1,43,43,6,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2286","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","12/24/2011",62,1,55,43,8,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2287","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","3/10/2012",34,1,35,31,19,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2288","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","2/5/2011",26,2,28,26,17,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2289","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","5/14/2011",40,2,38,17,31,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2290","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","3/17/2012",36,1,34,31,20,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2291","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","11/26/2011",46,1,59,46,4,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2292","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","2/12/2011",22,2,26,22,18,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2293","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","4/28/2012",46,1,46,31,26,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2294","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","12/17/2011",55,1,50,43,7,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2295","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","11/13/2010",96,2,NA,96,5,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2296","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","3/3/2012",35,1,31,31,18,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2297","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","11/27/2010",75,2,76,75,7,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2298","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","12/3/2011",43,1,46,43,5,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2299","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","8/7/2010",63,1,34,34,4,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2300","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","2/11/2012",51,1,54,43,15,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2301","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","3/26/2011",19,2,17,17,24,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2302","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","1/1/2011",46,2,49,46,12,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2303","CHRISTINA PERRI","A THOUSAND YEARS","IV.ii.I64.V.I","1/21/2012",52,1,50,43,12,"Screen,Soundtrack,Pop",2168781,3,"F","Solo"
"2304","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","4/9/2011",21,2,19,17,26,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
"2305","CHRISTINA PERRI","JAR OF HEARTS","I.V.vi.IV","5/7/2011",38,2,39,17,30,"Pop-Rock,Rock,Pop",2168781,3,"F","Solo"
